Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL522856,420.0,O[C@@H]1[C@H](O)CS[C@H]1n1cnc2c(NCc3cccc(Br)c3)ncnc21,Scientific Literature,Displacement of [3H]CGS-21680 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.38,422.31,2.17
CHEMBL408911,300.0,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C#N)c(-c3ccccc3)n2)cc1,Scientific Literature,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.52,406.45,4.94
CHEMBL261085,45.5,N#Cc1c(-c2ccccc2)nc(NC(=O)C2CC2)nc1-c1ccccc1,Scientific Literature,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,7.34,340.39,4.03
CHEMBL260615,19.0,N#Cc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,Scientific Literature,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,7.72,272.31,3.26
CHEMBL97549,550.0,Cc1ccc2c(O)cc(-c3ccccc3)nc2n1,Scientific Literature,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,,Striatum,J Med Chem,2004.0,Adenosine A2a receptor,Ki,nM,6.26,236.27,3.31
CHEMBL485765,0.26,CC(=O)Nc1cc(-c2cccc(N3CCCC3)n2)nc(-n2nc(C)cc2C)n1,Scientific Literature,Displacement of [3H]ZM241685 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,9.59,377.45,2.9
CHEMBL486140,1.8,CCC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,Scientific Literature,Displacement of [3H]ZM241685 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,8.74,352.4,2.7
CHEMBL521029,3.0,CC(=O)Nc1cc(-c2cncc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,Scientific Literature,Displacement of [3H]ZM241685 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,8.52,393.45,2.14
CHEMBL487765,87.0,CC(=O)Nc1cc(-c2ccccc2)nc(-n2nc(C)cc2C)n1,Scientific Literature,Displacement of [3H]ZM241685 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,7.06,307.36,2.9
CHEMBL487766,120.0,CC(=O)Nc1cc(-c2cccnc2)nc(-n2nc(C)cc2C)n1,Scientific Literature,Displacement of [3H]ZM241685 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.92,308.35,2.3
CHEMBL22974,75.0,Nc1nc2c(cnn2CCCc2cc3c(cc2S(=O)(=O)O)OCO3)c2nc(-c3ccco3)nn12,Scientific Literature,Displacement of [3H]-SCH- 58261 binding at human Adenosine A2A receptor expressed in HEK293 cells; ranges from 66-85,B,Homo sapiens,,J Med Chem,2002.0,Adenosine A2a receptor,Ki,nM,7.12,483.47,1.92
CHEMBL260718,2.8,OC[C@@H]1CCCN1c1nc(-c2nccs2)c2sccc2n1,Scientific Literature,Binding affinity at human adenosine A2A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Adenosine A2a receptor,Ki,nM,8.55,318.43,2.78
CHEMBL259953,26.0,CN(C)c1nc(-c2ccccn2)c2sccc2n1,Scientific Literature,Binding affinity at human adenosine A2A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Adenosine A2a receptor,Ki,nM,7.58,256.33,2.82
CHEMBL407652,779.0,CCc1nc(-n2nccn2)c2sccc2n1,Scientific Literature,Binding affinity at human adenosine A2A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Adenosine A2a receptor,Ki,nM,6.11,231.28,1.83
CHEMBL429850,0.9,COc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,Scientific Literature,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Adenosine A2a receptor,Ki,nM,9.05,490.56,3.94
CHEMBL256548,1.0,Cc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,Scientific Literature,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Adenosine A2a receptor,Ki,nM,9.0,474.57,4.24
CHEMBL256331,0.5,Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,Scientific Literature,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Adenosine A2a receptor,Ki,nM,9.3,478.53,4.07
CHEMBL102491,10000.0,Oc1cc(-c2ccccc2)nc2nc(N3CCOCC3)ccc12,Scientific Literature,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,,Striatum,J Med Chem,2004.0,Adenosine A2a receptor,Ki,nM,,307.35,2.84
CHEMBL102178,10000.0,Oc1cc(-c2ccccc2)nc2nc(N3CCCCC3)ccc12,Scientific Literature,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,,Striatum,J Med Chem,2004.0,Adenosine A2a receptor,Ki,nM,,305.38,3.99
CHEMBL113189,277.0,CCN(CC)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,Scientific Literature,Binding affinity against human Adenosine A2a receptor (hA2a),B,,,Bioorg Med Chem Lett,2004.0,Adenosine A2a receptor,Ki,nM,6.56,378.23,2.82
CHEMBL408185,1000.0,CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3)cc21,Scientific Literature,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.0,472.55,3.07
CHEMBL270314,2.4,Cc1cc(C)n(-c2cc(NC(=O)CCN3CC[C@H](N(C)C)C3)nc(-c3ccc(C)o3)n2)n1,Scientific Literature,Displacement of [3H]-ZM 241385 from human adenosine A2A receptor expressed in HEK293 cell membrane,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,8.62,437.55,2.81
CHEMBL271786,15.0,COC1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)CC1,Scientific Literature,Displacement of [3H]-ZM 241385 from human adenosine A2A receptor expressed in HEK293 cell membrane,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,7.82,424.51,2.9
CHEMBL271377,17.0,CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3nccs3)n2)CC1,Scientific Literature,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,7.77,384.47,0.97
CHEMBL104115,3800.0,c1ccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)cc1,Scientific Literature,Displacement of specific [3H]-CGS- 21680 binding at Adenosine A2A receptor in bovine striatal membranes.,B,Bos taurus,,J Med Chem,2000.0,Adenosine A2a receptor,Ki,nM,5.42,342.45,5.32
CHEMBL410104,2050.0,NNc1nc(OCCc2c[nH]c3cc(Br)ccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Scientific Literature,Displacement of [3H]CGS-21680 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,5.69,520.34,0.59
CHEMBL261546,1150.0,O=C(COc1ccc(Nc2nc(OCCc3c[nH]c4cc(Br)ccc34)nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1)Nc1ccccc1,Scientific Literature,Displacement of [3H]CGS-21680 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,5.94,730.58,4.06
CHEMBL410529,1950.0,CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc[n+]([O-])c4)c3)nc2n(CC)c1=O,Scientific Literature,Displacement of [3H]ZM-241385 from human recombinant adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,5.71,381.4,0.8
CHEMBL408936,181.0,CCn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc21,Scientific Literature,Displacement of [3H]ZM-241385 from human recombinant adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.74,390.45,2.23
CHEMBL430050,234.0,CCn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cn[nH]c3)nc21,Scientific Literature,Displacement of [3H]ZM-241385 from human recombinant adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.63,300.32,0.71
CHEMBL265212,261.0,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(CC)c1=O,Scientific Literature,Displacement of [3H]ZM-241385 from human recombinant adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.58,378.44,2.23
CHEMBL405901,496.0,CCCn1c(=O)c2[nH]c(-c3cn[nH]c3)nc2n(CC)c1=O,Scientific Literature,Displacement of [3H]ZM-241385 from human recombinant adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.3,288.31,0.71
CHEMBL260763,247.0,CCCCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(C)c1=O,Scientific Literature,Displacement of [3H]ZM-241385 from human recombinant adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.61,378.44,2.14
CHEMBL2181966,100000.0,CCCCC#Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Scientific Literature,[3H]NECA saturation binding in CHO cells expressing human recombinant A2A adenosine receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2001.0,Adenosine A2a receptor,Ki,nM,,347.38,-0.44
CHEMBL328214,10000.0,Cn1c(=O)ccc2c(O)cc(-c3ccccc3)nc21,Scientific Literature,Ability to displace the specific binding of [3H]-CGS- to adenosine A2A receptor form bovine brain striatal membranes,B,Bos taurus,Brain,J Med Chem,2000.0,Adenosine A2a receptor,Ki,nM,,252.27,2.31
CHEMBL102035,2140.0,CCCCCn1cc(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cn1,Scientific Literature,Receptor binding affinity for the adenosine A2A receptor were determined using [3H]ZM-241385 as a radioligand in pig,B,Sus scrofa,,Bioorg Med Chem Lett,2002.0,Adenosine A2a receptor,Ki,nM,5.67,403.44,0.07
CHEMBL460170,195.0,COCCNc1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,Scientific Literature,Displacement of [3H]SCH-58261 from human recombinant adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Adenosine A2a receptor,Ki,nM,6.71,328.39,3.69
CHEMBL359379,2030.0,COc1ccc(NC(=O)Nc2nc3nn(CCc4cc(Br)c(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1,Scientific Literature,Displacement of [3H]-SCH- 58261 from human adenosine A2A receptor expressed in CHO cells; range 1770-2327,B,Homo sapiens,,J Med Chem,2000.0,Adenosine A2a receptor,Ki,nM,5.69,731.2,6.92
CHEMBL330399,4750.0,Oc1nc2ccccc2n2nc(-c3ccco3)nc12,Scientific Literature,Displacement of [3H]CGS 21680 from adenosine A2A receptor in bovine striatal membranes,B,Bos taurus,Striatum,J Med Chem,2005.0,Adenosine A2a receptor,Ki,nM,5.32,252.23,2.24
CHEMBL4780555,1000.0,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccc(F)cc3F)s2)cc1,Scientific Literature,Displacement of [3H]MSX2 from human adenosine receptor A2A expressed in HEK293 cell membranes incubated for 30 mins by radioligand competition assay,B,Homo sapiens,,Eur J Med Chem,2020.0,Adenosine A2a receptor,Ki,nM,,450.47,5.58
CHEMBL3087716,7.5,Cn1c(-c2ccco2)nc2c(N)ncnc21,Scientific Literature,Binding affinity to human adenosine A2A receptor,B,Homo sapiens,,Eur J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,8.12,215.22,1.21
CHEMBL352707,495.0,CCCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,Scientific Literature,Displacement of [3H]SCH-58261 from human Adenosine A2A receptor expressed in HEK293 cells; range 402-608,B,Homo sapiens,,J Med Chem,2002.0,Adenosine A2a receptor,Ki,nM,6.3,485.34,5.48
CHEMBL1955897,1000.0,CCCn1c(=O)c2[nH]c(-c3cc(OCc4nc5ccccc5[nH]4)nn3C)nc2n(CCC)c1=O,Scientific Literature,Displacement of [3H]ZM241385 from human recombinant adenosine A2A receptor expressed in CHO cells after 120 mins by scintillation counting,B,Homo sapiens,,J Med Chem,2012.0,Adenosine A2a receptor,Ki,nM,,462.51,2.56
CHEMBL1955900,1000.0,CCCn1c(=O)c2[nH]c(-c3cc(OCc4nc5cc(OC)ccc5[nH]4)nn3C)nc2n(CCC)c1=O,Scientific Literature,Displacement of [3H]ZM241385 from human recombinant adenosine A2A receptor expressed in CHO cells after 120 mins by scintillation counting,B,Homo sapiens,,J Med Chem,2012.0,Adenosine A2a receptor,Ki,nM,,492.54,2.57
CHEMBL1955902,1000.0,CCCn1c(=O)c2[nH]c(-c3cc(OCc4nc5cc(C(F)(F)F)ccc5[nH]4)nn3C)nc2n(CCC)c1=O,Scientific Literature,Displacement of [3H]ZM241385 from human recombinant adenosine A2A receptor expressed in CHO cells after 120 mins by scintillation counting,B,Homo sapiens,,J Med Chem,2012.0,Adenosine A2a receptor,Ki,nM,,530.51,3.58
CHEMBL195410,7.7,COc1ccc(Cn2cnc3c(-c4ccco4)nc(N)nc32)cc1,Scientific Literature,Inhibition constant against human Adenosine A2a receptor using [3H]-SCH- 58261 as radioligand expressed in HEK cell membranes,B,Homo sapiens,,Bioorg Med Chem Lett,2005.0,Adenosine A2a receptor,Ki,nM,8.11,321.34,2.73
CHEMBL372475,2.8,Nc1nc(-c2ccco2)c2ncn(Cc3ccc(C(F)(F)F)cc3F)c2n1,Scientific Literature,Inhibition constant against human Adenosine A2a receptor using [3H]-SCH- 58261 as radioligand expressed in HEK cell membranes,B,Homo sapiens,,Bioorg Med Chem Lett,2005.0,Adenosine A2a receptor,Ki,nM,8.55,377.3,3.87
CHEMBL195364,1.4,Nc1nc(-c2ccco2)c2ncn(Cc3ccc4ccccc4c3)c2n1,Scientific Literature,Inhibition constant against human Adenosine A2a receptor using [3H]-SCH- 58261 as radioligand expressed in HEK cell membranes,B,Homo sapiens,,Bioorg Med Chem Lett,2005.0,Adenosine A2a receptor,Ki,nM,8.85,341.37,3.87
CHEMBL473431,0.9,CCN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,Scientific Literature,Displacement of [3H]SCH58261 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Adenosine A2a receptor,Ki,nM,9.05,468.51,2.89
CHEMBL5184887,5.34,CC(O)CNC(=O)c1cn2c(nc3ccccc32)c(N)n1,Scientific Literature,Displacement of [3H]ZM241385 from human A2AAR expressed in HEK293 cells membrane assessed as inhibition constant preincubated for 5 mins followed by [3H]ZM241385 addition and measured after 1.5 hrs by TopCount scintillation counting method,B,Homo sapiens,,J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,8.27,285.31,0.58
CHEMBL5203021,4.42,Nc1nc(C(=O)NCc2ccccc2)cn2c1nc1ccccc12,Scientific Literature,Displacement of [3H]ZM241385 from human A2AAR expressed in HEK293 cells membrane assessed as inhibition constant preincubated for 5 mins followed by [3H]ZM241385 addition and measured after 1.5 hrs by TopCount scintillation counting method,B,Homo sapiens,,J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,8.36,317.35,2.39
CHEMBL5196586,28.29,Nc1nc(C(=O)NCc2cccc(Cl)c2)cn2c1nc1ccccc12,Scientific Literature,Displacement of [3H]ZM241385 from human A2AAR expressed in HEK293 cells membrane assessed as inhibition constant preincubated for 5 mins followed by [3H]ZM241385 addition and measured after 1.5 hrs by TopCount scintillation counting method,B,Homo sapiens,,J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,7.55,351.8,3.05
CHEMBL5201253,2.91,Nc1nc(C(=O)NCc2cccc3cccnc23)cn2c1nc1ccccc12,Scientific Literature,Displacement of [3H]ZM241385 from human A2AAR expressed in HEK293 cells membrane assessed as inhibition constant preincubated for 5 mins followed by [3H]ZM241385 addition and measured after 1.5 hrs by TopCount scintillation counting method,B,Homo sapiens,,J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,8.54,368.4,2.94
CHEMBL538629,7.6,Nc1nc(C(=O)NCc2ccccc2)cc(-c2ccco2)n1,Scientific Literature,Displacement of [3H]CGS21680 from human adenosine A2A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Adenosine A2a receptor,Ki,nM,8.12,294.31,2.25
CHEMBL560904,2.6,Nc1nc(C(=O)NCc2ccccc2Cl)cc(-c2ccco2)n1,Scientific Literature,Displacement of [3H]CGS21680 from human adenosine A2A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Adenosine A2a receptor,Ki,nM,8.59,328.76,2.9
CHEMBL554623,3.7,Nc1nc(C(=O)NCc2cccc(Cl)c2)cc(-c2ccco2)n1,Scientific Literature,Displacement of [3H]CGS21680 from human adenosine A2A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Adenosine A2a receptor,Ki,nM,8.43,328.76,2.9
CHEMBL515330,100000.0,C[C@@]1(O)[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3CCCC3)ncnc21,Scientific Literature,Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2009.0,Adenosine A2a receptor,Ki,nM,,367.84,1.43
CHEMBL514701,31600.0,C[C@@]1(O)[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3CC4CCC3C4)nc(Cl)nc21,Scientific Literature,Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2009.0,Adenosine A2a receptor,Ki,nM,4.5,428.32,2.33
CHEMBL5192000,14.64,Nc1nc(C(=O)Nc2ccccc2)cn2c1nc1ccccc12,Scientific Literature,Displacement of [3H]ZM241385 from human A2AAR expressed in HEK293 cells membrane assessed as inhibition constant preincubated for 5 mins followed by [3H]ZM241385 addition and measured after 1.5 hrs by TopCount scintillation counting method,B,Homo sapiens,,J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,7.83,303.33,2.72
CHEMBL562427,416.87,CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(O)cc4)cc3)nc2n(CCCOC)c1=O,Scientific Literature,Binding affinity to human adenosine A2a receptor expressed in human HeLa cells,B,Homo sapiens,,Bioorg Med Chem,2009.0,Adenosine A2a receptor,Ki,nM,6.38,493.52,2.33
CHEMBL564680,218.78,CCn1c(=O)c2[nH]c(-c3cccs3)nc2n(CCCOC)c1=O,Scientific Literature,Binding affinity to human adenosine A2a receptor expressed in human HeLa cells,B,Homo sapiens,,Bioorg Med Chem,2009.0,Adenosine A2a receptor,Ki,nM,6.66,334.4,1.67
CHEMBL5207324,777.5,Nc1nc(-c2ccco2)c2cnn(CCCCCC(=O)NO)c2n1,Scientific Literature,Displacement of [3H]SCH5826 from human A2AAR incubated for 60 mins by scintillation counter analysis,B,Homo sapiens,,Eur J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,6.11,330.35,1.73
CHEMBL5171122,10000.0,Cc1ccc(-c2nc(N)nc3c2cnn3Cc2ccc(C(=O)Nc3ccccc3N)cc2)o1,Scientific Literature,Displacement of [3H]SCH5826 from human A2AAR incubated for 60 mins by scintillation counter analysis,B,Homo sapiens,,Eur J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,,439.48,3.86
CHEMBL5199428,163.5,Nc1nc(-c2ccco2)c2cnn(CCc3ccc(C(=O)Nc4ccccc4N)cc3)c2n1,Scientific Literature,Displacement of [3H]SCH5826 from human A2AAR incubated for 60 mins by scintillation counter analysis,B,Homo sapiens,,Eur J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,6.79,439.48,3.75
CHEMBL5203443,974.0,Nc1nc(-c2ccco2)c2cnn(CCOc3ccc(C(=O)Nc4ccccc4N)cc3)c2n1,Scientific Literature,Displacement of [3H]SCH5826 from human A2AAR incubated for 60 mins by scintillation counter analysis,B,Homo sapiens,,Eur J Med Chem,2022.0,Adenosine A2a receptor,Ki,nM,6.01,455.48,3.58
CHEMBL198460,10000.0,CCc1nc2c3[nH]c(C)nc3c3[nH]c(C)nc3c2[nH]1,Scientific Literature,Displacement of [3H]NECA from human adenosine A2A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005.0,Adenosine A2a receptor,Ki,nM,,254.3,2.49
CHEMBL481146,1.5,COCCOC(C)c1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,Scientific Literature,Antagonist activity at human adenosine A2A receptor,F,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Adenosine A2a receptor,Ki,nM,8.82,498.55,3.83
CHEMBL286838,1000.0,CCCn1c(=O)c2nc(-c3cc(OCC(=O)N4CCN(C)CC4)nn3C)[nH]c2n(CCC)c1=O,Scientific Literature,Binding affinity of compound for displacement of specific [3H]ZM-241385 binding at human adenosine A2A receptor expressed in CHO cells,B,,,J Med Chem,2004.0,Adenosine A2a receptor,Ki,nM,,472.55,0.26
CHEMBL427178,10000.0,Cc1ccc2c(S)c(Cc3ccccc3)cnc2n1,Scientific Literature,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,Bos taurus,,Bioorg Med Chem Lett,2005.0,Adenosine A2a receptor,Ki,nM,,266.37,3.82
CHEMBL194331,30.0,Cc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,Scientific Literature,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of human striatal membrane,B,Homo sapiens,,Bioorg Med Chem Lett,2005.0,Adenosine A2a receptor,Ki,nM,7.52,293.33,2.57
CHEMBL195522,150.0,Cc1ccc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc2n1,Scientific Literature,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of human striatal membrane,B,Homo sapiens,,Bioorg Med Chem Lett,2005.0,Adenosine A2a receptor,Ki,nM,6.82,327.77,3.23
CHEMBL194704,360.0,Cc1ccc2c(O)c(C(=O)NC3CCC(C)CC3)cnc2n1,Scientific Literature,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of human striatal membrane,B,Homo sapiens,,Bioorg Med Chem Lett,2005.0,Adenosine A2a receptor,Ki,nM,6.44,299.37,2.95
CHEMBL194452,57.0,CN(C)c1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,Scientific Literature,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,Bos taurus,,Bioorg Med Chem Lett,2005.0,Adenosine A2a receptor,Ki,nM,7.24,322.37,2.33
CHEMBL4078896,5.4,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(C)cc3)nc12,Scientific Literature,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 90 mins,B,Homo sapiens,,J Med Chem,2017.0,Adenosine A2a receptor,Ki,nM,8.27,441.55,4.25
CHEMBL4086751,8.0,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3c(F)cccc3F)nc12,Scientific Literature,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 90 mins,B,Homo sapiens,,J Med Chem,2017.0,Adenosine A2a receptor,Ki,nM,8.1,463.51,4.22
CHEMBL4086370,58.0,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(C#N)cc3)nc12,Scientific Literature,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 90 mins,B,Homo sapiens,,J Med Chem,2017.0,Adenosine A2a receptor,Ki,nM,7.24,452.54,3.81
CHEMBL4086751,1.0,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3c(F)cccc3F)nc12,Scientific Literature,Antagonist activity at human adenosine A2A receptor expressed in HEK293 cell membranes assessed as decrease in CGS-21680/forskolin-induced cAMP level pretreated for 15 mins followed by agonist addition for 30 mins and subsequent forskolin stimulation measured after 30 mins,F,Homo sapiens,,J Med Chem,2017.0,Adenosine A2a receptor,Ki,nM,9.0,463.51,4.22
CHEMBL259704,159.0,N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccccc1,Scientific Literature,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Adenosine A2a receptor,Ki,nM,6.8,368.44,4.81
CHEMBL183,260.0,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,Scientific Literature,Displacement of [3H]NECA from cloned human adenosine A2A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005.0,Adenosine A2a receptor,Ki,nM,6.58,304.39,2.36
CHEMBL592679,6250.0,Cc1ccc(C(=O)c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)cc1,Scientific Literature,Displacement of [3H]MSX2 from human adenosine A2A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2010.0,Adenosine A2a receptor,Ki,nM,5.2,398.49,5.6
CHEMBL594255,1047.13,CCn1c(=O)c2[nH]c(Cc3ccccc3)nc2n(Cc2ccco2)c1=O,Scientific Literature,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HeLa cells by microplate beta scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Adenosine A2a receptor,Ki,nM,5.98,350.38,2.14
