Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL594807,927.0,CC(C)CN(CCCc1c[nH]c2ccc(F)cc12)C1COc2ccc3c(c2C1)C(=O)NCC3,Scientific Literature,Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.03,449.57,4.49
CHEMBL607419,6.0,O=C1NCc2ccc3c(c21)CC(N(CCCc1c[nH]c2ccc(F)cc12)CC1CC1)CO3,Scientific Literature,Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.22,433.53,4.2
CHEMBL609904,16.0,Clc1ccccc1Oc1ncccc1C1CCNCC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by filtration techniques,B,Homo sapiens,,Bioorg Med Chem Lett,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.8,288.78,3.99
CHEMBL594788,6.0,CCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2ccc3c(c2C1)C(=O)NCC3,Scientific Literature,Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.22,421.52,3.85
CHEMBL594829,24.0,O=C1NCc2ccc3c(c21)CC(NCCCc1c[nH]c2ccc(F)cc12)CO3,Scientific Literature,Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.62,379.44,3.08
CHEMBL484210,19.4,CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(OC)c2C1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.71,414.5,5.1
CHEMBL483594,17.8,CCNC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.75,467.56,4.99
CHEMBL484536,5.44,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cc(F)ccc31)CC1CC1)CO2,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.26,453.53,4.51
CHEMBL519533,17.35,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3c(F)cccc31)C1CCC1)CO2,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.76,453.53,4.66
CHEMBL473902,11.2,CCCNc1nccc(C2CCCN(CCc3c[nH]c4ccccc34)C2)n1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.95,363.51,4.2
CHEMBL514823,10.4,Clc1ccc2[nH]cc(CCN3CCCC(c4ccnc(NC5CC5)n4)C3)c2c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.98,395.94,4.61
CHEMBL475303,4450.0,c1cc(C2CCCN(CCc3cn[nH]c3)C2)nc(NC2CC2)n1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.35,312.42,2.2
CHEMBL475502,175.0,OCCCNc1nccc(C2CCCN(CCc3c[nH]c4ccccc34)C2)n1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.76,379.51,3.17
CHEMBL575714,101.0,Fc1cccc(OCc2ccccc2N2CCNCC2)c1F,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.0,304.34,2.95
CHEMBL573531,77.0,Fc1ccc(COc2ccccc2C2CCNCC2)cc1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.11,285.36,3.87
CHEMBL574127,189.0,c1ccc(OCc2ccccc2N2CCNCC2)cc1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.72,268.36,2.68
CHEMBL575699,4.0,O=C1/C(=C/c2ccccc2N2CCNCC2)SCCN1c1ccc(F)cc1F,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.4,401.48,3.5
CHEMBL275964,0.8,O=C(N[C@@H](Cc1ccccc1)CN1CCN(c2nsnc2Cl)CC1)C1CCCCC1,Scientific Literature,Ability to displace [3H]8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor,B,,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.1,448.04,3.62
CHEMBL151786,5.87,CCOc1cccc2c1O[C@@H](CN1[C@@H]3CC[C@H]1C[C@](O)(c1ccc4ccccc4c1)C3)CO2,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2004,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.23,445.56,4.89
CHEMBL80777,24.23,C[C@H]1C[C@H](c2cc3c(C(F)(F)F)cccc3s2)CCN1C[C@H](O)COc1cccc2[nH]ccc12,Scientific Literature,In vitro binding affinity at 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.,B,,,Bioorg Med Chem Lett,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.62,488.58,6.41
CHEMBL125745,140.0,NCCc1cccc2c1ccn2S(=O)(=O)c1ccccc1,Scientific Literature,Binding affinity against 5-hydroxytryptamine 1A receptor in HeLa cells was determined using [3H]5-HT,B,,,J Med Chem,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.85,300.38,2.38
CHEMBL132979,109.65,O=C(CCN1CCN(c2ccccc2O)CC1)c1csc2ccccc12,Scientific Literature,Antagonist activity at 5HT1A,F,,,Eur J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.96,366.49,4.0
CHEMBL45966,0.302,O[C@@H]1c2ccc(F)cc2C[C@H]1N1CCC(c2cccc3c2OCCC3)CC1,Scientific Literature,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line,B,,,J Med Chem,2002,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.52,367.46,3.99
CHEMBL50903,2.138,O[C@@H]1c2cc(F)c(F)cc2C[C@H]1N1CCN(c2cccc3c2OCCO3)CC1,Scientific Literature,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line,B,,,J Med Chem,2002,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.67,388.41,2.52
CHEMBL431041,620.0,CC(=O)Nc1ccc2[nH]cc(C3CCN(C)CC3)c2n1,Scientific Literature,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1A receptor,B,,,J Med Chem,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.21,272.35,2.33
CHEMBL300739,0.8511,O[C@@H]1c2ccc(F)cc2C[C@H]1N1CC=C(c2cccc3c2OCCO3)CC1,Scientific Literature,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line,B,,,J Med Chem,2002,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.07,367.42,3.34
CHEMBL29951,6.8,CCCN(CCC)C1CCc2cccc(OCCCCCCOc3cccc4c3CC(N(CCC)CCC)CC4)c2C1,Scientific Literature,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,1998,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.17,576.91,8.66
CHEMBL481337,1.7,c1cc(N2CCN([C@H]3CC[C@H](c4c[nH]c5ccccc54)CC3)CC2)c2nc[nH]c2c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.77,399.54,4.89
CHEMBL479782,13.0,Cc1[nH]c2ccccc2c1[C@H]1CC[C@H](N2CCN(c3cccc4[nH]ccc34)CC2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.89,412.58,5.81
CHEMBL2159309,190.0,O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(Cl)s1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human serotonin 5-HT1A receptor expressed in HEK293 cells after 1 hr by microplate reader based assay,B,Homo sapiens,,Medchemcomm,2015,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.72,477.05,4.89
CHEMBL3739582,102.0,O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1cccc2ncccc12,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human serotonin 5-HT1A receptor expressed in HEK293 cells after 1 hr by microplate reader based assay,B,Homo sapiens,,Medchemcomm,2015,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.99,487.63,4.72
CHEMBL496317,0.2512,Cc1ccc2c(N3CCN(CCc4cc5c(cc4F)OCC(=O)N5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.6,420.49,3.38
CHEMBL59725,360.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,Scientific Literature,Displacement of [3H]- 8-OH-DPAT from porcine 5-hydroxytryptamine 1A receptor,B,Sus scrofa,,J Med Chem,2002,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.44,462.45,5.54
CHEMBL1774991,2.2,COc1ccccc1N1CCN(CCN(C(=O)C23C4C5C2C2C3C4C52I)c2ccccn2)CC1,Scientific Literature,Inhibition of 5HT1A receptor,B,,,J Med Chem,2011,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.66,568.46,3.17
CHEMBL183871,46.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(I)ccc2s1,Scientific Literature,Binding affinity towards 5-HT1A receptor from porcine cortical membranes using [3H]8-OH-DPAT,B,Sus scrofa,,Bioorg Med Chem Lett,2004,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.34,588.34,6.14
CHEMBL11066,62.0,CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21,Scientific Literature,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,B,,Hippocampus,J Med Chem,1993,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.21,231.34,2.59
CHEMBL384677,112.0,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)C(C)C)CC3)CC2)c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor in HEK293 cells,B,Homo sapiens,,J Med Chem,2006,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.95,422.6,2.22
CHEMBL301224,17.43,O=C1CC2(CCCC2)CCN1CCN1CCN(c2cc(Cl)ccc2Cl)CC1,Scientific Literature,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand,B,,,J Med Chem,2004,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.76,410.39,4.3
CHEMBL77734,977.24,Oc1ccc2[nH]cc(/C=N/Nc3ncc[nH]3)c2c1,Scientific Literature,Agonistic activity against 5-hydroxytryptamine 1A receptor in pig cortex using [3H]8-OH-DPAT,F,Sus scrofa,Cortex,J Med Chem,1995,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.01,241.25,2.04
CHEMBL4483554,6.3,COc1ccc2[nH]cc(C3CC(=O)N(CCCCN4CCC(c5c[nH]c6ccccc56)CC4)C3=O)c2c1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in CHO-K1 cell membranes incubated for 60 mins by microbeta scintillation counting analysis,B,Homo sapiens,,Eur J Med Chem,2019,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.2,498.63,5.16
CHEMBL4459009,199.53,CN1CC[C@H]2c3ccccc3N(c3ccccc3)C[C@]21C,Scientific Literature,Displacement of [3H]-Way100635 from human recombinant 5-HT1A expressed in stable CHO cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,ACS Med Chem Lett,2019,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.7,278.4,4.02
CHEMBL4528651,1995.26,CC[C@H]1c2cc(C)ccc2OC[C@@]1(C)N,Scientific Literature,Displacement of [3H]-Way100635 from human recombinant 5-HT1A expressed in stable CHO cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,ACS Med Chem Lett,2019,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.7,205.3,2.6
CHEMBL1241998,0.1995,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC(C)C)ncn4-5)CC3)cccc2n1,Scientific Literature,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay,F,Homo sapiens,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.7,510.64,4.12
CHEMBL4583909,2511.89,CC[C@H]1c2ccc3ccccc3c2OC[C@@]1(C)N,Scientific Literature,Displacement of [3H]-Way100635 from human recombinant 5-HT1A expressed in stable CHO cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,ACS Med Chem Lett,2019,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.6,241.33,3.44
CHEMBL4584504,202.0,Oc1ccc(-c2ccc(CNCCc3c[nH]c4cc(F)ccc34)o2)cc1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr by microbeta plate reader analysis,B,Homo sapiens,,Eur J Med Chem,2020,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.7,350.39,4.6
CHEMBL26181,24.8,CCCN(CCC)[C@@H]1Cc2cccc3nc(O)n(c23)C1,Scientific Literature,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus,B,,Hippocampus,J Med Chem,1995,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.61,273.38,2.79
CHEMBL1945681,221.0,CC1CN(c2ccc3cc([N+](=O)[O-])ccc3n2)CCN1CCCCN1C(=O)CC(C)(C)CC1=O,Scientific Literature,Displacement of [3H]8-OH-DPAT from 5HT1A receptor in cerebral cortex homogenates after 15 mins,B,,Cerebral cortex,Eur J Med Chem,2012,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.66,467.57,3.61
CHEMBL178519,260.0,O=C1c2ccccc2OCC1CN1CCC(Cc2ccccc2)CC1,Scientific Literature,Inhibitory constant was determined against 5-hydroxytryptamine 1A receptor using 1.2 nM [3H]8-OH-DPAT,B,Homo sapiens,,J Med Chem,2005,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.58,335.45,3.83
CHEMBL1096155,0.63,COc1cc(N2CCN(C3CCN(c4cccc5c(C)cc(C)nc45)CC3)CC2)c2ncccc2c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.2,481.64,5.2
CHEMBL1096540,1.8,COc1cc(N2CCN(C3CCN(c4cccc5ccc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.74,521.59,5.6
CHEMBL1096530,276.0,COc1cc(N2CCN(C3CCN(c4c(F)ccc5cccnc45)CC3)CC2)c2ncccc2c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.56,471.58,4.72
CHEMBL4285281,71.0,COc1cc2c3c(c1OC)-c1ccccc1[C@@H](O)[C@@H]3NCC2,Scientific Literature,Binding affinity to 5-HT1A receptor (unknown origin) assessed as inhibition of radioligand binding by radioligand competition binding assay,B,Homo sapiens,,Medchemcomm,2018,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.15,297.35,2.6
CHEMBL192099,55.0,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccc(F)c(F)c2)CC1,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1A receptor,B,Homo sapiens,,J Med Chem,2005,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.26,391.46,2.8
CHEMBL134656,154.88,OC(CCN1CCN(c2ccccn2)CC1)c1ccccc1,Scientific Literature,Antagonist activity at 5HT1A,F,,,Eur J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.81,297.4,2.33
CHEMBL4476520,3311.0,CCn1cncc1-c1c[nH]c2ccc(OC(F)(F)F)cc12,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HEK293 cells after 1 hr by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2019,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.48,295.26,3.95
CHEMBL1806814,94.0,CCCN1CCc2cccc3c2[C@H]1Cc1cccc(OC(=O)NCC)c1-3,Scientific Literature,Displacement of [3H]-8-OH-DPAT from 5-HT1A receptor expressed in CHO cells after 50 mins by beta liquid scintillation counter,B,,,J Med Chem,2011,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.03,350.46,4.33
CHEMBL4640281,385.0,COc1cc2c3c(c1OCC1CC1)-c1cc(NS(C)(=O)=O)ccc1CC3N(C)CC2,Scientific Literature,Displacement of [3H]-WAY100635 from human 5-HT1A receptor expresssed in stable CHO cell membrane incubated for 90 mins by microbeta counting method,B,Homo sapiens,,Bioorg Med Chem,2020,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.42,428.55,3.61
CHEMBL4632872,511.0,C#CCOc1c(OC)cc2c3c1-c1cc(NS(C)(=O)=O)ccc1CC3N(C)CC2,Scientific Literature,Displacement of [3H]-WAY100635 from human 5-HT1A receptor expresssed in stable CHO cell membrane incubated for 90 mins by microbeta counting method,B,Homo sapiens,,Bioorg Med Chem,2020,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.29,412.51,2.83
CHEMBL1774064,14.0,O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2[nH]1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HeLa cells,B,Homo sapiens,,Bioorg Med Chem Lett,2011,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.85,447.37,4.21
CHEMBL1774073,1.2,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4F)CC3)nc2N1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HeLa cells,B,Homo sapiens,,Bioorg Med Chem Lett,2011,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.92,432.93,3.74
CHEMBL417473,61.5,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@]3(C)O,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5-HT1A assessed as inhibition constant,B,Homo sapiens,,Eur J Med Chem,2023,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.21,277.37,3.01
CHEMBL3480577,223.0,Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1,EUbOPEN Chemogenomic Library Literature Data,Selectivity interaction (PRESTO-Tango GPCR-ome screening) EUB0000539a HTR1A,B,Homo sapiens,,,2023,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.65,322.41,3.81
CHEMBL4796803,189.0,CCCCN(CCCC)C(=O)CN1C[C@@H](c2cc(OC)c3c(c2)OCO3)[C@H](C(=O)O)[C@H]1CC(C)(C)CCC.Cl,EUbOPEN Chemogenomic Library Literature Data,Selectivity interaction (GPCR panel (PDSP screen)) EUB0000289bCl HTR1A,B,Homo sapiens,,,2023,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.72,569.18,5.54
CHEMBL3758622,373.0,O=S(=O)(NC1CCN(CCOc2ccccc2C2CCCC2)CC1)c1ccc(F)cc1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr,B,Homo sapiens,,Eur J Med Chem,2016,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.43,446.59,4.31
CHEMBL3746713,62.0,CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1ccccc1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells incubated for 1 hr,B,Homo sapiens,,Bioorg Med Chem,2016,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.21,450.6,4.52
CHEMBL4543669,105.0,O=c1c(-c2ccccc2)c2n(c(=O)n1CCCCN1CCCC(c3c[nH]c4ccc(F)cc34)C1)CCCC2,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor expressed in CHO-K1 cell membranes incubated for 60 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2019,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.98,514.65,5.29
CHEMBL4456257,70.79,COc1ccccc1N1CCN(C[C@H]2OCCO[C@H]2c2ccccc2)CC1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human recombinant 5-HT1A receptor expressed in human HeLa cells incubated for 30 mins by radioligand competition binding assay,B,Homo sapiens,,Eur J Med Chem,2019,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.15,368.48,2.97
CHEMBL4436319,197.0,Cl.O=S1(=O)c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccc(Cl)cc2)CC1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human 5HT1AR expressed in HEK293 cell membranes after 1 hr by microbeta plate reader method,B,Homo sapiens,,Bioorg Med Chem,2019,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.71,520.53,5.38
CHEMBL3264395,496.0,Cc1cc(C)cc(N2CCN(CCN3C(=O)c4ccccc4C3=O)CC2)c1,Scientific Literature,Displacement of [3H]-8-OH-OPAT from human recombinant 5HT1A receptor expressed in CHO cells after 60 mins by liquid scintillation counting analysis,B,Homo sapiens,,ACS Med Chem Lett,2014,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.3,363.46,2.72
CHEMBL1956900,10000.0,c1ccc(C2COC(C3=NCCN3)CO2)cc1,Scientific Literature,Binding affinity to 5HT1A receptor,B,,,Bioorg Med Chem,2012,Serotonin 1a (5-HT1a) receptor,Ki,nM,,232.28,1.14
CHEMBL2058420,1812.0,CN1C(=N)N(C)/C(=C/c2c[nH]c3c(Br)cccc23)C1=O,Scientific Literature,Displacement of [3H]way100635 from human recombinant 5HT1A receptor stably expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2013,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.74,333.19,2.61
CHEMBL1940416,93.1,Fc1ccc(SCCCN2CCN(c3ncccn3)CC2)cc1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2012,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.03,332.45,2.92
CHEMBL1945678,10600.0,O=C1CCCC(=O)N1CCCCN1CCN(c2ccc3cc([N+](=O)[O-])ccc3n2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from 5HT1A receptor in cerebral cortex homogenates after 15 mins,B,,Cerebral cortex,Eur J Med Chem,2012,Serotonin 1a (5-HT1a) receptor,Ki,nM,4.97,425.49,2.58
CHEMBL1945679,776.5,CC1CN(c2ccc3cc([N+](=O)[O-])ccc3n2)CCN1CCCCN1C(=O)CC2(CCCC2)CC1=O,Scientific Literature,Displacement of [3H]8-OH-DPAT from 5HT1A receptor in cerebral cortex homogenates after 15 mins,B,,Cerebral cortex,Eur J Med Chem,2012,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.11,493.61,4.14
CHEMBL10764,425.0,O=C(N[C@@H](Cc1ccccc1)CN1CCN(c2nsnc2Cl)CC1)c1ccncc1,Scientific Literature,Ability to displace [3H]8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor,B,,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.37,442.98,2.75
CHEMBL339577,12.65,COc1cccc2sc([C@@H]3CCN(C[C@H](O)COc4cccc5[nH]c(C(N)=O)cc45)[C@H](C)C3)cc12,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1A receptor in human using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.9,493.63,4.5
CHEMBL598767,29.0,Fc1ccc(Oc2ncccc2C2CCNCC2)c(F)c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by filtration techniques,B,Homo sapiens,,Bioorg Med Chem Lett,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.54,290.31,3.62
CHEMBL609317,6.7,CC1Cc2ccc3c(c2O1)-c1cccc2c1[C@@H](C3)N(C)CC2,Scientific Literature,Displacement of [3H]8-OH-DPAT from 5HT1A receptor expressed in CHO cells by liquid scintillation counting,B,,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.17,291.39,3.76
