"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1200528";"CHROMIC CHLORIDE";"4.0";"158.36";"None";"None";"CHROMIUM(III) CHLORIDE";"";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL499";"TIMOLOL";"4.0";"316.43";"0";"0.50";"TIMOLOL";"CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL451821";"";"None";"455.73";"0";"4.95";"13c";"CN[C@@H](C(=O)N(C)[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@@H]5[C@H](C)N(C)C[C@@]54CC[C@@H]32)C1)C(C)C";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"17.46";"0.33";"3.01";"22.37";"0";"CHEMBL976491";"Binding affinity at muscarinic M1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157348";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"11.0"
"CHEMBL523518";"";"None";"341.48";"0";"3.13";"(+)-5";"CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1";"Ki";"'='";"109.65";"nM";"6.96";"";"";"UO_0000065";"20.38";"0.40";"3.83";"19.59";"0";"CHEMBL958964";"Displacement of [3H]NMS from human muscarinic M1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150330";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3308072";"";"";"";"6.96"
"CHEMBL4088272";"";"None";"282.39";"0";"4.15";"PD-144418";"CCCN1CCC=C(c2cc(-c3ccc(C)cc3)no2)C1";"Ki";"'>'";"31622.78";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4303090";"Activity of compound against Muscarinic acetylcholine receptor M1 (CHRM1) by displacement of 3H-QNB";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4303773";"52";"SARS-CoV-2 Screening Data";"Nature";"2020";"None";"";"";"";"4.5"
"CHEMBL611476";"";"None";"350.42";"0";"3.04";"2 SCH-55112";"CC1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1";"Ki";"'='";"82.4";"nM";"7.08";"";"";"UO_0000065";"20.22";"0.37";"4.04";"10.81";"0";"CHEMBL744059";"Compound was evaluated for displacement of [3H]QNB from human Muscarinic m1 receptor in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129005";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"CHEMBL3308072";"";"";"";"82.4"
"CHEMBL2093081";"";"None";"345.25";"0";"0.72";"(+)-6";"C[C@@H]1O[C@H]([C@H]2CCC[N+]2(C)C)C[S@+]1[O-].[I-]";"Ki";"'<'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL862219";"Binding affinity to cloned human muscarinic M1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138195";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";"";"";"";"-4.0"
"CHEMBL4085150";"";"None";"347.24";"0";"2.26";"10";"COc1cccc2c1CC([N+](C)(C)C)CC2.[I-]";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"27.23";"0.51";"3.74";"65.01";"0";"CHEMBL4026878";"Displacement of [3H]N-methyl-scopolamine bromide from human recombinant muscarinic M1 receptor expressed in HEK293T cell membranes after 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024758";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3706569";"";"";"";"1.0"
"CHEMBL4102555";"";"None";"253.30";"0";"1.58";"24";"COc1cccc(C(=O)C[N+](C)(C)C)c1.O=C[O-]";"Ki";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"32.50";"0.62";"5.19";"25.74";"0";"CHEMBL4026878";"Displacement of [3H]N-methyl-scopolamine bromide from human recombinant muscarinic M1 receptor expressed in HEK293T cell membranes after 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024758";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3706569";"";"";"";"0.17"
"CHEMBL365702";"";"None";"865.86";"None";"None";"Bo(15)PZ";"C[N+]1=C(CCC(=O)NCCCCCC(=O)NCCCCN2CCN(CC(=O)N3c4ccccc4C(=O)Nc4cccnc43)CC2)C=C/C1=C/c1ccc(-c2cccs2)n1[BH-](F)F";"Ki";"'='";"69.7";"nM";"7.16";"";"";"UO_0000065";"8.27";"None";"None";"None";"0";"CHEMBL830386";"Inhibition of [3H]QNB binding to human muscarinic receptor M1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138682";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"69.7"
"CHEMBL362864";"";"None";"485.45";"0";"4.63";"23";"C[C@@H]1OC(=O)[C@H]2C=C3CCCC[C@@H]3/C(=C/CC3CCC(C)(C)[N+]3(C)C)[C@@H]12.[I-]";"Ki";"'='";"446.0";"nM";"6.35";"";"";"UO_0000065";"17.71";"0.33";"1.72";"24.15";"0";"CHEMBL839522";"In vitro inhibitory activity against cloned human M1 muscarinic receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137123";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"446.0"
"CHEMBL182761";"";"None";"345.53";"0";"4.56";"6";"C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3/C(=C/C[C@H]3CCC[C@H](C)N3C)[C@@H]12";"Ki";"'='";"65.9";"nM";"7.18";"";"";"UO_0000065";"20.78";"0.39";"2.62";"24.31";"0";"CHEMBL839522";"In vitro inhibitory activity against cloned human M1 muscarinic receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137123";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"65.9"
"CHEMBL551340";"";"None";"297.43";"0";"3.39";"2c";"CN(C)CCc1sc2ccccc2c1Cc1cnccn1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1051820";"Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor expressed in CHO Flp-In cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153519";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3308072";"";"";"";""
"CHEMBL86";"METOCLOPRAMIDE";"4.0";"299.80";"0";"2.00";"METOCLOPRAMIDE";"CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL4646531";"";"None";"453.36";"0";"3.44";"14b";"C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccc(Cc3ccccc3)cc2)CO1.[I-]";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4615170";"Displacement of [3H]NMS from human recombinant muscarinic receptor M1 expressed in CHO-K1 cell membranes incubated for 2 hrs by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613267";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307512";"";"";"";"5.0"
"CHEMBL1447";"LINCOMYCIN";"4.0";"406.55";"0";"-0.86";"LINCOMYCIN";"CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL4649668";"";"None";"503.40";"0";"2.68";"8a";"C[N+](C)(C)C[C@@H]1COC[C@H](c2ccc(S(=O)(=O)c3ccccc3)cc2)O1.[I-]";"Ki";"'='";"8317.64";"nM";"5.08";"";"";"UO_0000065";"13.49";"0.27";"2.40";"9.66";"0";"CHEMBL4615170";"Displacement of [3H]NMS from human recombinant muscarinic receptor M1 expressed in CHO-K1 cell membranes incubated for 2 hrs by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613267";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307512";"";"";"";"5.08"
"CHEMBL4638935";"";"None";"453.36";"0";"3.31";"12b";"C[N+](C)(C)C[C@@H]1CO[C@@H](C(c2ccccc2)c2ccccc2)CO1.[I-]";"Ki";"'='";"831.76";"nM";"6.08";"";"";"UO_0000065";"18.62";"0.35";"2.77";"32.94";"0";"CHEMBL4615170";"Displacement of [3H]NMS from human recombinant muscarinic receptor M1 expressed in CHO-K1 cell membranes incubated for 2 hrs by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613267";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307512";"";"";"";"6.08"
"CHEMBL1909064";"LIPOPOLYSACCHARIDE E. COLI O55:B5";"None";"None";"None";"None";"LIPOPOLYSACCHARIDE E. COLI O55:B5";"";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1618305";"NALOXONAZINE";"None";"650.78";"1";"3.28";"NALOXONAZINE";"C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2/C(=N/N=C2\CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6CC=C)[C@H]2O8)CC[C@@]3(O)[C@H]1C5";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1092258";"";"None";"309.41";"0";"2.99";"11h";"COc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115184";"Binding affinity at M1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156971";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"10.0"
"CHEMBL4639938";"";"None";"368.41";"0";"3.65";"18";"CN1[C@@H]2C[C@H](OC(=O)Nc3ccc(F)cc3-c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"24.32";"0.45";"5.31";"16.56";"0";"CHEMBL4605225";"Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor transiently expressed in HEK293T cell membranes incubated for 1 hr by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602697";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3706569";"";"";"";"1.1"
"CHEMBL4126071";"";"None";"393.48";"0";"2.98";"(R,R)-3";"O=C(O[C@H]1CN2CCC1CC2)[C@H]1COCC(c2ccccc2)(c2ccccc2)O1";"Ki";"'='";"41.69";"nM";"7.38";"";"";"UO_0000065";"18.76";"0.35";"4.40";"15.37";"0";"CHEMBL4119544";"Displacement of [3H]NMS from recombinant human muscarinic M1 receptor expressed in CHOK1 cell membranes after 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118068";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"7.38"
"CHEMBL4129382";"";"None";"393.48";"0";"2.98";"(S,S)-3";"O=C(O[C@@H]1CN2CCC1CC2)[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1";"Ki";"'='";"1698.24";"nM";"5.77";"";"";"UO_0000065";"14.66";"0.27";"2.79";"12.02";"0";"CHEMBL4119544";"Displacement of [3H]NMS from recombinant human muscarinic M1 receptor expressed in CHOK1 cell membranes after 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118068";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"5.77"
"CHEMBL4441786";"";"None";"336.44";"0";"3.92";"2d";"O=C(OCc1ccccc1)N(c1ccccc1)C1CN2CCC1CC2";"Ki";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"19.98";"0.37";"2.80";"20.50";"0";"CHEMBL4373108";"Displacement of [3H]NMS from human M1 AChR expressed in CHO cell membranes after 1 to 2 hrs by liquid scintillation spectrometry method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371071";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308072";"";"";"";"0.19"
"CHEMBL4554682";"";"None";"1379.26";"3";"3.10";"34";"CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"9.64";"0.18";"5.80";"4.01";"0";"CHEMBL4397793";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"8.9"
"CHEMBL4515788";"";"None";"1379.26";"3";"3.10";"36";"CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"2.344";"nM";"8.63";"";"";"UO_0000065";"9.35";"0.18";"5.53";"3.89";"0";"CHEMBL4397793";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"8.63"
"CHEMBL4540949";"";"None";"1415.22";"2";"1.91";"37";"CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"1.23";"nM";"8.91";"";"";"UO_0000065";"10.54";"0.20";"7.00";"3.80";"0";"CHEMBL4397793";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"8.91"
"CHEMBL4579642";"";"None";"874.96";"2";"2.72";"43";"CC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F";"Ki";"'='";"537.03";"nM";"6.27";"";"";"UO_0000065";"8.24";"0.16";"3.55";"2.96";"0";"CHEMBL4397793";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"6.27"
"CHEMBL4461081";"";"None";"1075.00";"2";"2.30";"50";"CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"95.5";"nM";"7.02";"";"";"UO_0000065";"9.58";"0.18";"4.72";"3.08";"0";"CHEMBL4397793";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"7.02"
"CHEMBL4450522";"";"None";"832.80";"2";"2.68";"56";"CC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"97.72";"nM";"7.01";"";"";"UO_0000065";"11.59";"0.22";"4.33";"4.06";"0";"CHEMBL4397793";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"7.01"
"CHEMBL326450";"";"None";"434.54";"1";"5.15";"13";"CCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3";"Ki";"'='";"13182.57";"nM";"4.88";"";"";"UO_0000065";"11.23";"0.21";"-0.27";"7.65";"0";"CHEMBL746412";"Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M1 in transfected CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135505";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3308072";"";"";"";"-4.88"
"CHEMBL4528651";"";"None";"205.30";"0";"2.60";"(+/-)-3b";"CC[C@H]1c2cc(C)ccc2OC[C@@]1(C)N";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4308636";"Displacement of [3H]-QNB/[3H]-NMS from human recombinant Muscarinic acetylcholine M1 receptor expressed in stable CHO cells after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304834";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"CHEMBL3308072";"";"";"";"5.0"
"CHEMBL4851514";"";"None";"1514.31";"3";"0.55";"75";"CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"0.4786";"nM";"9.32";"";"";"UO_0000065";"9.87";"0.19";"8.77";"3.11";"0";"CHEMBL4815609";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Cell membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4813954";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"ANTAGONIST";"";"9.32"
"CHEMBL2441757";"";"None";"159.21";"0";"-0.20";"(R)-2a";"C[N+](C)(C)C[C@H]1CNC(=O)O1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2445781";"Displacement of [3H]NMS from human muscarinic M1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2439979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308072";"";"";"";"100.0"
