"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1258671";"";"None";"366.43";"0";"2.85";"17";"CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1";"Ki";"'='";"87.6";"nM";"7.06";"";"";"UO_0000065";"19.26";"0.37";"4.21";"9.53";"0";"CHEMBL1259768";"Binding affinity to human adrenergic alpha1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255169";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"87.6"
"CHEMBL179743";"";"None";"445.48";"0";"2.31";"5";"COc1cc2nc(N3CCN(C4=CC(=O)c5ccccc5C4=O)CC3)nc(N)c2cc1OC";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"19.98";"0.37";"6.59";"8.03";"0";"CHEMBL838523";"Equilibrium dissociation constant was evaluated by radio-receptor binding assays using [3H]prazosin to label cloned human alpha 1a expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139490";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";"";"";"";"-8.9"
"CHEMBL537219";"";"None";"488.00";"0";"3.71";"37d";"Cl.O=C(c1ccc(F)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1";"Ki";"'<'";"3162.28";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL903094";"Antagonist activity at human recombinant adrenergic alpha 1A receptor expressed in Rat1 cells assessed as inhibition of phenylephrine-induced cellular calcium mobilization";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Rat1";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138361";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307665";"";"";"";"-5.5"
"CHEMBL540634";"";"None";"504.46";"0";"4.22";"37c";"Cl.O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1";"Ki";"'<'";"3981.07";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL903094";"Antagonist activity at human recombinant adrenergic alpha 1A receptor expressed in Rat1 cells assessed as inhibition of phenylephrine-induced cellular calcium mobilization";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Rat1";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138361";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307665";"";"";"";"-5.4"
"CHEMBL239975";"";"None";"439.53";"0";"3.57";"19d";"O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1";"Ki";"'<'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL903094";"Antagonist activity at human recombinant adrenergic alpha 1A receptor expressed in Rat1 cells assessed as inhibition of phenylephrine-induced cellular calcium mobilization";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Rat1";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138361";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307665";"";"";"";"-5.6"
"CHEMBL233584";"";"None";"529.70";"1";"3.90";"29cis";"COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OCC4CC4)CC3)CC2)cc1OC";"Ki";"'='";"189.0";"nM";"6.72";"";"";"UO_0000065";"12.69";"0.25";"2.82";"8.37";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"189.0"
"CHEMBL236617";"";"None";"535.73";"1";"3.29";"12cis";"CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccc(S(C)(=O)=O)cc3)CC2)CC1";"Ki";"'='";"4.8";"nM";"8.32";"";"";"UO_0000065";"15.53";"0.32";"5.03";"8.66";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"4.8"
"CHEMBL233416";"";"None";"525.64";"1";"4.90";"10trans";"CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"14.65";"0.29";"2.80";"12.44";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"20.0"
"CHEMBL233592";"";"None";"525.64";"1";"4.90";"10cis";"CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"14.94";"0.30";"2.95";"12.69";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"14.0"
"CHEMBL59153";"";"None";"432.42";"0";"2.22";"36";"O=C1CCNC(=O)N1CCCN1CCN(c2ccc(F)cc2OCC(F)(F)F)CC1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"20.81";"0.41";"6.78";"13.82";"0";"CHEMBL643759";"Inhibition of [3H]prazosin binding to CHO-K1 whole cells expressing human cloned Alpha-1A adrenergic receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136516";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307512";"";"";"";"-9.0"
"CHEMBL145170";"";"None";"554.59";"1";"4.10";"48";"COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CC2)OCc2ccccc23)C1c1ccc(F)c(F)c1";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"17.17";"0.33";"5.42";"9.50";"0";"CHEMBL647055";"In vitro binding affinity against alpha-1A adrenergic receptor of human liver microsomes";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132477";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"0.3"
"CHEMBL217143";"";"None";"405.92";"0";"3.38";"(R)-4";"COc1ccc2c(c1OCCNC[C@@H]1COc3ccccc3O1)CCCC2.Cl";"Ki";"'='";"11.48";"nM";"7.94";"";"";"UO_0000065";"21.49";"0.40";"4.56";"16.22";"0";"CHEMBL910638";"Displacement of [3H]prazosin from cloned human adrenergic alpha 1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137361";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";"";"";"";"-7.94"
"CHEMBL42514";"";"None";"435.59";"0";"4.94";"27";"Cc1ccccc1C1(C#N)CCN(CCCNC(=O)C(c2cccc(F)c2)C(C)C)CC1";"Ki";"'='";"3.4";"nM";"8.47";"";"";"UO_0000065";"19.44";"0.36";"3.53";"15.09";"0";"CHEMBL647046";"Inhibition of binding of [125I]HEAT to cloned human alpha-1A adrenergic receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133241";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"3.4"
"CHEMBL3759513";"";"None";"421.97";"0";"4.83";"3f";"O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc2ccccc2c1";"Ki";"'='";"50.2";"nM";"7.30";"";"";"UO_0000065";"17.30";"0.33";"2.47";"20.52";"0";"CHEMBL3762403";"Displacement of [3H]-prazosin from human ADRA1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758127";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"50.2"
"CHEMBL3758913";"";"None";"387.57";"0";"3.68";"5b";"COc1ccccc1N1CCN(CCCCNC(=O)CC2CCCCC2)CC1";"Ki";"'='";"65.5";"nM";"7.18";"";"";"UO_0000065";"18.54";"0.35";"3.50";"16.03";"0";"CHEMBL3762403";"Displacement of [3H]-prazosin from human ADRA1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758127";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"65.5"
"CHEMBL3758403";"";"None";"347.50";"0";"2.76";"5c";"COc1ccccc1N1CCN(CCCCNC(=O)CC(C)C)CC1";"Ki";"'='";"418.0";"nM";"6.38";"";"";"UO_0000065";"18.36";"0.35";"3.62";"14.24";"0";"CHEMBL3762403";"Displacement of [3H]-prazosin from human ADRA1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758127";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"418.0"
"CHEMBL3759607";"";"None";"405.52";"0";"4.31";"3d";"O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1ccc2ccccc2c1";"Ki";"'='";"38.5";"nM";"7.42";"";"";"UO_0000065";"18.28";"0.34";"3.10";"20.84";"0";"CHEMBL3762403";"Displacement of [3H]-prazosin from human ADRA1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758127";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"38.5"
"CHEMBL602850";"";"None";"297.37";"0";"2.13";"8f";"OC12C3C4CC5C6C4C1C6C(C53)N2CCc1cccc(F)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432460";"Inhibition of adrenergic alpha1A receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";""
"CHEMBL2260147";"";"None";"622.77";"2";"5.98";"11";"COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1";"Ki";"'='";"14.79";"nM";"7.83";"";"";"UO_0000065";"12.57";"0.23";"1.85";"6.88";"0";"CHEMBL3062224";"Binding affinity to Homo sapiens (human) alpha1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045488";"1";"Scientific Literature";"Med Chem Res";"2004";"None";"";"";"";"7.83"
"CHEMBL1796046";"";"None";"449.60";"0";"3.70";"47";"COc1ccccc1N1CCN(CCCCN2C(=O)CC(C)(c3ccccc3)CC2=O)CC1";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1798146";"Antagonist activity at human adrenergic alpha1A receptor expressed in HEK293 cells assessed as inhibition of norepinephrine-induced [3H]inositol phosphate hydrolysis by scintillation counting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795327";"1";"Scientific Literature";"Eur J Med Chem";"2011";"CHEMBL3307715";"";"";"";"7.5"
"CHEMBL89685";"";"None";"592.74";"2";"6.01";"23";"CC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1";"Ki";"'='";"1.175";"nM";"8.93";"";"";"UO_0000065";"15.07";"0.28";"2.92";"8.54";"1";"CHEMBL3062224";"Binding affinity to Homo sapiens (human) alpha1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045488";"1";"Scientific Literature";"Med Chem Res";"2004";"None";"";"";"";"8.93"
"CHEMBL139505";"";"None";"361.49";"0";"4.00";"3a";"COc1cccc2c(CCCN3CCN(c4ccccn4)CC3)cccc12";"Ki";"'='";"1.62";"nM";"8.79";"";"";"UO_0000065";"24.32";"0.44";"4.79";"30.74";"0";"CHEMBL642029";"Binding affinity was determined on human cloned Alpha-1A adrenoceptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134307";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"1.62"
"CHEMBL99397";"";"None";"471.61";"0";"4.04";"43";"O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCN(c2ccc(C3CCCCC3)cc2)CC1";"Ki";"'='";"10000000000000000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL643752";"Binding affinity towards Alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145826";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"7.0"
"CHEMBL98807";"";"None";"417.51";"0";"3.46";"26";"COc1ccccc1N1CCN(CCCn2cnc3c4ccccc4nc-3c2O)CC1";"Ki";"'='";"60255958607435940";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL643752";"Binding affinity towards Alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145826";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"7.78"
"CHEMBL295001";"";"None";"528.55";"1";"4.18";"22";"CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3F)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL648420";"In vitro antagonism at Alpha-1A adrenergic receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133242";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"1.0"
"CHEMBL330198";"";"None";"445.57";"0";"3.34";"42";"CCCCc1ccc(N2CCN(CCn3c(=O)[nH]c4c([nH]c5ccccc54)c3=O)CC2)cc1";"Ki";"'='";"10000000000000000000000000000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL643752";"Binding affinity towards Alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145826";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"19.0"
"CHEMBL317555";"";"None";"433.51";"0";"2.39";"45";"CCOc1ccccc1N1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1";"Ki";"'='";"138038426460288670";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL643752";"Binding affinity towards Alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145826";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"8.14"
"CHEMBL265001";"";"None";"556.61";"1";"2.65";"14 SNAP-6383";"COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)C(C(=O)NCCCN2CCC(c3ccccn3)CC2)C(=O)N1";"Ki";"'='";"0.36";"nM";"9.44";"";"";"UO_0000065";"16.97";"0.32";"6.79";"8.60";"0";"CHEMBL652821";"Binding affinity towards recombinant human alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149193";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"0.36"
"CHEMBL74114";"";"None";"271.32";"0";"0.64";"23";"CS(=O)(=O)c1cccc(F)c1NCC1=NCCN1";"Ki";"'='";"416.87";"nM";"6.38";"";"";"UO_0000065";"23.51";"0.48";"5.74";"9.04";"0";"CHEMBL643604";"Affinity to Alpha-1 adrenergic receptor determined by radioligand binding techniques from rat-1 fibroblasts membranes";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135421";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"-6.38"
"CHEMBL313953";"";"None";"649.84";"2";"6.18";"23";"CC(C)C1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(C(C)C)N1";"Ki";"'='";"53.7";"nM";"7.27";"";"";"UO_0000065";"11.19";"0.21";"1.09";"5.57";"0";"CHEMBL643758";"Binding affinity determined by displacement of [3H]prazosin from alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131023";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"-7.27"
"CHEMBL215857";"";"None";"435.95";"0";"3.39";"(R)-3";"COc1cccc(OC)c1OCCNC[C@@H]1COc2cc3c(cc2O1)CCCC3.Cl";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.52";"0.33";"3.61";"12.03";"0";"CHEMBL910638";"Displacement of [3H]prazosin from cloned human adrenergic alpha 1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137361";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";"";"";"";"-7.0"
"CHEMBL145394";"";"None";"570.60";"1";"2.50";"38";"COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3C(N)=O)CC2)C1c1ccc(F)c(F)c1";"Ki";"'='";"0.26";"nM";"9.59";"";"";"UO_0000065";"16.80";"0.32";"7.09";"6.98";"0";"CHEMBL647056";"In vitro binding affinity against Alpha-1A adrenergic receptor of human liver microsomes.";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132478";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"0.26"
"CHEMBL417758";"";"None";"454.49";"0";"2.63";"28";"Cc1c[nH]c(=O)n(CC(C)(C)CN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O";"Ki";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"18.48";"0.36";"5.77";"11.90";"0";"CHEMBL643759";"Inhibition of [3H]prazosin binding to CHO-K1 whole cells expressing human cloned Alpha-1A adrenergic receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136516";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307512";"";"";"";"-8.4"
"CHEMBL79817";"";"None";"460.58";"0";"4.69";"11c";"O=C1CCCCCN1Cc1cc(CN2CCN(c3ccccc3Oc3ccccc3)CC2)on1";"Ki";"'='";"86.0";"nM";"7.07";"";"";"UO_0000065";"15.34";"0.28";"2.38";"11.39";"0";"CHEMBL647049";"Displacement of [125I]HEAT from human Alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134906";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"86.0"
"CHEMBL24777";"";"None";"444.43";"0";"2.14";"12";"Cc1c[nH]c(=O)n(CCCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)c1=O";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"20.03";"0.39";"6.76";"12.61";"0";"CHEMBL643759";"Inhibition of [3H]prazosin binding to CHO-K1 whole cells expressing human cloned Alpha-1A adrenergic receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136516";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307512";"";"";"";"-8.9"
"CHEMBL75201";"";"None";"156.18";"0";"-0.30";"8";"C1COC(N2CCOCC2)=N1";"Ki";"'='";"120226.44";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL643753";"Binding affinity towards human Alpha-1A adrenergic receptor by the displacement of [3H]prazosin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127980";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"-3.92"
"CHEMBL1241557";"";"None";"533.67";"1";"3.80";"7t";"COc1ccccc1N1CCN(C[C@@H]2CO[C@@](CN3C(=O)CC4(CCCC4)CC3=O)(c3ccccc3)O2)CC1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"14.99";"0.28";"4.20";"11.18";"0";"CHEMBL1246629";"Displacement [3H]prazosin of human recombinant alpha1A adrenergic receptor expressed in CHO cells by rapid filtration technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240454";"1";"Scientific Literature";"Eur J Med Chem";"2010";"CHEMBL3308072";"";"";"";"8.0"
"CHEMBL362051";"";"None";"407.51";"0";"2.78";"ARC-239 (13)";"COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.09";"0.41";"6.22";"16.95";"0";"CHEMBL840159";"Binding constant measured against Alpha-1A adrenergic receptor in human prostate; ++:moderately active";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638250";"Prostate gland";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144284";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"1.0"
"CHEMBL219718";"";"None";"475.40";"0";"4.03";"11";"O=c1[nH]c2c(sc3ccccc32)c(=O)n1CCN1CCN(c2ccc(Cl)c(Cl)c2)CC1";"Ki";"'='";"4265.8";"nM";"5.37";"";"";"UO_0000065";"11.30";"0.24";"1.34";"8.75";"0";"CHEMBL912601";"Displacement of [125I]BE2254 from human cloned adrenergic alpha 1A receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146173";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";"";"-5.37"
